Timestamp,Joint_0,Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11
2026-06-06 18:23:50.008,75,90,90,90,90,90,90,90,90,90,90,90
2026-06-06 18:23:50.009,75,93,90,90,90,90,90,90,90,90,90,90
2026-06-06 18:23:50.009,75,93,132,90,90,90,90,90,90,90,90,90
2026-06-06 18:23:50.010,75,93,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:23:50.039,75,90,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:23:50.040,75,90,128,128,90,45,81,93,135,72,83,45
2026-06-06 18:23:50.041,75,90,128,128,93,49,81,90,131,72,86,49
2026-06-06 18:23:50.077,75,87,128,128,93,49,81,90,131,72,86,49
2026-06-06 18:23:50.077,75,87,124,128,93,49,81,90,131,72,86,49
2026-06-06 18:23:50.077,75,87,124,128,96,53,81,87,127,72,89,53
2026-06-06 18:23:50.107,75,84,124,128,96,53,81,87,127,72,89,53
2026-06-06 18:23:50.107,75,84,121,128,96,53,81,87,127,72,89,53
2026-06-06 18:23:50.108,75,84,121,128,99,56,81,84,124,72,92,56
2026-06-06 18:23:50.141,75,81,121,128,99,56,81,84,124,72,92,56
2026-06-06 18:23:50.142,75,81,117,128,99,56,81,84,124,72,92,56
2026-06-06 18:23:50.142,75,81,117,128,102,60,81,81,120,72,95,60
2026-06-06 18:23:50.175,75,78,117,128,102,60,81,81,120,72,95,60
2026-06-06 18:23:50.176,75,78,113,128,102,60,81,81,120,72,95,60
2026-06-06 18:23:50.176,75,78,113,128,105,64,81,78,116,72,98,64
2026-06-06 18:23:50.207,75,75,113,128,105,64,81,78,116,72,98,64
2026-06-06 18:23:50.208,75,75,109,128,105,64,81,78,116,72,98,64
2026-06-06 18:23:50.209,75,75,109,128,108,68,81,75,112,72,101,68
2026-06-06 18:23:50.241,75,72,109,128,108,68,81,75,112,72,101,68
2026-06-06 18:23:50.241,75,72,105,128,108,68,81,75,112,72,101,68
2026-06-06 18:23:50.242,75,72,105,128,111,72,81,72,108,72,104,72
2026-06-06 18:23:50.274,75,69,105,128,111,72,81,72,108,72,104,72
2026-06-06 18:23:50.274,75,69,101,128,111,72,81,72,108,72,104,72
2026-06-06 18:23:50.275,75,69,101,128,114,76,81,69,104,72,107,76
2026-06-06 18:23:50.308,75,66,101,128,114,76,81,69,104,72,107,76
2026-06-06 18:23:50.309,75,66,97,128,114,76,81,69,104,72,107,76
2026-06-06 18:23:50.309,75,66,97,128,117,80,81,66,100,72,110,80
2026-06-06 18:23:50.342,75,63,97,128,117,80,81,66,100,72,110,80
2026-06-06 18:23:50.342,75,63,94,128,117,80,81,66,100,72,110,80
2026-06-06 18:23:50.343,75,63,94,128,120,83,81,63,97,72,113,83
2026-06-06 18:23:50.373,75,60,94,128,120,83,81,63,97,72,113,83
2026-06-06 18:23:50.374,75,60,90,128,120,83,81,63,97,72,113,83
2026-06-06 18:23:50.374,75,60,90,128,123,87,81,60,93,72,116,87
2026-06-06 18:23:50.408,75,57,90,128,123,87,81,60,93,72,116,87
2026-06-06 18:23:50.409,75,57,86,128,123,87,81,60,93,72,116,87
2026-06-06 18:23:50.410,75,57,86,128,126,91,81,57,89,72,119,91
2026-06-06 18:23:50.442,75,54,86,128,126,91,81,57,89,72,119,91
2026-06-06 18:23:50.442,75,54,82,128,126,91,81,57,89,72,119,91
2026-06-06 18:23:50.442,75,54,82,128,129,95,81,54,85,72,122,95
2026-06-06 18:23:50.475,75,51,82,128,129,95,81,54,85,72,122,95
2026-06-06 18:23:50.476,75,51,78,128,129,95,81,54,85,72,122,95
2026-06-06 18:23:50.476,75,51,78,128,132,99,81,51,81,72,125,99
2026-06-06 18:23:50.507,75,48,78,128,132,99,81,51,81,72,125,99
2026-06-06 18:23:50.508,75,48,75,128,132,99,81,51,81,72,125,99
2026-06-06 18:23:50.508,75,48,75,128,135,102,81,48,78,72,128,102
2026-06-06 18:23:50.542,75,45,75,128,135,102,81,48,78,72,128,102
2026-06-06 18:23:50.542,75,45,71,128,135,102,81,48,78,72,128,102
2026-06-06 18:23:50.543,75,45,71,128,138,106,81,45,74,72,131,106
2026-06-06 18:23:50.575,75,42,71,128,138,106,81,45,74,72,131,106
2026-06-06 18:23:50.576,75,42,67,128,138,106,81,45,74,72,131,106
2026-06-06 18:23:50.576,75,42,67,128,141,110,81,42,70,72,134,110
2026-06-06 18:23:50.608,75,39,67,128,141,110,81,42,70,72,134,110
2026-06-06 18:23:50.608,75,39,63,128,141,110,81,42,70,72,134,110
2026-06-06 18:23:50.609,75,39,63,128,144,114,81,39,66,72,137,114
2026-06-06 18:23:50.639,75,36,63,128,144,114,81,39,66,72,137,114
2026-06-06 18:23:50.640,75,36,59,128,144,114,81,39,66,72,137,114
2026-06-06 18:23:50.640,75,36,59,128,147,118,81,36,62,72,140,118
2026-06-06 18:23:50.676,75,33,59,128,147,118,81,36,62,72,140,118
2026-06-06 18:23:50.676,75,33,55,128,147,118,81,36,62,72,140,118
2026-06-06 18:23:50.677,75,33,55,128,150,122,81,33,58,72,143,122
2026-06-06 18:23:50.707,75,30,55,128,150,122,81,33,58,72,143,122
2026-06-06 18:23:50.708,75,30,51,128,150,122,81,33,58,72,143,122
2026-06-06 18:23:50.709,75,30,51,128,153,126,81,30,54,72,146,126
2026-06-06 18:23:50.741,75,27,51,128,153,126,81,30,54,72,146,126
2026-06-06 18:23:50.742,75,27,48,128,153,126,81,30,54,72,146,126
2026-06-06 18:23:50.742,75,27,48,128,156,129,81,27,51,72,149,129
2026-06-06 18:23:50.775,75,24,48,128,156,129,81,27,51,72,149,129
2026-06-06 18:23:50.776,75,24,44,128,156,129,81,27,51,72,149,129
2026-06-06 18:23:50.776,75,24,44,128,159,133,81,24,47,72,152,133
2026-06-06 18:23:50.809,75,21,44,128,159,133,81,24,47,72,152,133
2026-06-06 18:23:50.810,75,21,40,128,159,133,81,24,47,72,152,133
2026-06-06 18:23:50.810,75,21,40,128,162,137,81,21,43,72,155,137
2026-06-06 18:23:50.840,75,18,40,128,162,137,81,21,43,72,155,137
2026-06-06 18:23:50.840,75,18,36,128,162,137,81,21,43,72,155,137
2026-06-06 18:23:50.841,75,18,36,128,165,141,81,18,39,72,158,141
2026-06-06 18:23:50.876,75,15,36,128,165,141,81,18,39,72,158,141
2026-06-06 18:23:50.877,75,15,32,128,165,141,81,18,39,72,158,141
2026-06-06 18:23:50.877,75,15,32,128,168,145,81,15,35,72,161,145
2026-06-06 18:23:50.908,75,12,32,128,168,145,81,15,35,72,161,145
2026-06-06 18:23:50.909,75,12,28,128,168,145,81,15,35,72,161,145
2026-06-06 18:23:50.909,75,12,28,128,171,149,81,12,31,72,164,149
2026-06-06 18:23:50.941,75,9,28,128,171,149,81,12,31,72,164,149
2026-06-06 18:23:50.942,75,9,25,128,171,149,81,12,31,72,164,149
2026-06-06 18:23:50.942,75,9,25,128,174,152,81,9,28,72,167,152
2026-06-06 18:23:50.975,75,6,25,128,174,152,81,9,28,72,167,152
2026-06-06 18:23:50.976,75,6,21,128,174,152,81,9,28,72,167,152
2026-06-06 18:23:50.976,75,6,21,128,177,156,81,6,24,72,170,156
2026-06-06 18:23:51.007,75,3,21,128,177,156,81,6,24,72,170,156
2026-06-06 18:23:51.008,75,3,17,128,177,156,81,6,24,72,170,156
2026-06-06 18:23:51.009,75,3,17,128,180,160,81,3,20,72,173,160
2026-06-06 18:23:54.090,75,6,17,128,180,160,81,3,20,72,173,160
2026-06-06 18:23:54.090,75,6,20,128,180,160,81,3,20,72,173,160
2026-06-06 18:23:54.091,75,6,20,128,177,157,81,6,23,72,170,157
2026-06-06 18:23:54.126,75,9,20,128,177,157,81,6,23,72,170,157
2026-06-06 18:23:54.127,75,9,25,128,177,157,81,6,23,72,170,157
2026-06-06 18:23:54.127,75,9,25,128,174,152,81,9,28,72,167,152
2026-06-06 18:23:54.156,75,12,25,128,174,152,81,9,28,72,167,152
2026-06-06 18:23:54.156,75,12,28,128,174,152,81,9,28,72,167,152
2026-06-06 18:23:54.157,75,12,28,128,171,149,81,12,31,72,164,149
2026-06-06 18:23:54.191,75,15,28,128,171,149,81,12,31,72,164,149
2026-06-06 18:23:54.192,75,15,32,128,171,149,81,12,31,72,164,149
2026-06-06 18:23:54.192,75,15,32,128,168,145,81,15,35,72,161,145
2026-06-06 18:23:54.225,75,18,32,128,168,145,81,15,35,72,161,145
2026-06-06 18:23:54.226,75,18,36,128,168,145,81,15,35,72,161,145
2026-06-06 18:23:54.226,75,18,36,128,165,141,81,18,39,72,158,141
2026-06-06 18:23:54.257,75,21,36,128,165,141,81,18,39,72,158,141
2026-06-06 18:23:54.258,75,21,40,128,165,141,81,18,39,72,158,141
2026-06-06 18:23:54.259,75,21,40,128,162,137,81,21,43,72,155,137
2026-06-06 18:23:54.291,75,24,40,128,162,137,81,21,43,72,155,137
2026-06-06 18:23:54.291,75,24,44,128,162,137,81,21,43,72,155,137
2026-06-06 18:23:54.292,75,24,44,128,159,133,81,24,47,72,152,133
2026-06-06 18:23:54.325,75,27,44,128,159,133,81,24,47,72,152,133
2026-06-06 18:23:54.325,75,27,48,128,159,133,81,24,47,72,152,133
2026-06-06 18:23:54.326,75,27,48,128,156,129,81,27,51,72,149,129
2026-06-06 18:23:54.359,75,30,48,128,156,129,81,27,51,72,149,129
2026-06-06 18:23:54.359,75,30,51,128,156,129,81,27,51,72,149,129
2026-06-06 18:23:54.359,75,30,51,128,153,126,81,30,54,72,146,126
2026-06-06 18:23:54.392,75,33,51,128,153,126,81,30,54,72,146,126
2026-06-06 18:23:54.392,75,33,55,128,153,126,81,30,54,72,146,126
2026-06-06 18:23:54.393,75,33,55,128,150,122,81,33,58,72,143,122
2026-06-06 18:23:54.424,75,36,55,128,150,122,81,33,58,72,143,122
2026-06-06 18:23:54.424,75,36,59,128,150,122,81,33,58,72,143,122
2026-06-06 18:23:54.425,75,36,59,128,147,118,81,36,62,72,140,118
2026-06-06 18:23:54.457,75,39,59,128,147,118,81,36,62,72,140,118
2026-06-06 18:23:54.458,75,39,63,128,147,118,81,36,62,72,140,118
2026-06-06 18:23:54.459,75,39,63,128,144,114,81,39,66,72,137,114
2026-06-06 18:23:54.491,75,42,63,128,144,114,81,39,66,72,137,114
2026-06-06 18:23:54.492,75,42,67,128,144,114,81,39,66,72,137,114
2026-06-06 18:23:54.492,75,42,67,128,141,110,81,42,70,72,134,110
2026-06-06 18:23:54.524,75,45,67,128,141,110,81,42,70,72,134,110
2026-06-06 18:23:54.524,75,45,70,128,141,110,81,42,70,72,134,110
2026-06-06 18:23:54.525,75,45,70,128,138,107,81,45,73,72,131,107
2026-06-06 18:23:54.557,75,48,70,128,138,107,81,45,73,72,131,107
2026-06-06 18:23:54.558,75,48,74,128,138,107,81,45,73,72,131,107
2026-06-06 18:23:54.559,75,48,74,128,135,103,81,48,77,72,128,103
2026-06-06 18:23:54.590,75,51,74,128,135,103,81,48,77,72,128,103
2026-06-06 18:23:54.591,75,51,78,128,135,103,81,48,77,72,128,103
2026-06-06 18:23:54.592,75,51,78,128,132,99,81,51,81,72,125,99
2026-06-06 18:23:54.624,75,54,78,128,132,99,81,51,81,72,125,99
2026-06-06 18:23:54.625,75,54,82,128,132,99,81,51,81,72,125,99
2026-06-06 18:23:54.626,75,54,82,128,129,95,81,54,85,72,122,95
2026-06-06 18:23:54.658,75,57,82,128,129,95,81,54,85,72,122,95
2026-06-06 18:23:54.659,75,57,86,128,129,95,81,54,85,72,122,95
2026-06-06 18:23:54.660,75,57,86,128,126,91,81,57,89,72,119,91
2026-06-06 18:23:54.691,75,60,86,128,126,91,81,57,89,72,119,91
2026-06-06 18:23:54.691,75,60,90,128,126,91,81,57,89,72,119,91
2026-06-06 18:23:54.692,75,60,90,128,123,87,81,60,93,72,116,87
2026-06-06 18:23:54.726,75,63,90,128,123,87,81,60,93,72,116,87
2026-06-06 18:23:54.726,75,63,94,128,123,87,81,60,93,72,116,87
2026-06-06 18:23:54.727,75,63,94,128,120,83,81,63,97,72,113,83
2026-06-06 18:23:54.757,75,66,94,128,120,83,81,63,97,72,113,83
2026-06-06 18:23:54.758,75,66,97,128,120,83,81,63,97,72,113,83
2026-06-06 18:23:54.759,75,66,97,128,117,80,81,66,100,72,110,80
2026-06-06 18:23:54.791,75,69,97,128,117,80,81,66,100,72,110,80
2026-06-06 18:23:54.792,75,69,101,128,117,80,81,66,100,72,110,80
2026-06-06 18:23:54.792,75,69,101,128,114,76,81,69,104,72,107,76
2026-06-06 18:23:54.824,75,72,101,128,114,76,81,69,104,72,107,76
2026-06-06 18:23:54.824,75,72,105,128,114,76,81,69,104,72,107,76
2026-06-06 18:23:54.825,75,72,105,128,111,72,81,72,108,72,104,72
2026-06-06 18:23:54.858,75,75,105,128,111,72,81,72,108,72,104,72
2026-06-06 18:23:54.858,75,75,109,128,111,72,81,72,108,72,104,72
2026-06-06 18:23:54.859,75,75,109,128,108,68,81,75,112,72,101,68
2026-06-06 18:23:54.890,75,78,109,128,108,68,81,75,112,72,101,68
2026-06-06 18:23:54.890,75,78,113,128,108,68,81,75,112,72,101,68
2026-06-06 18:23:54.891,75,78,113,128,105,64,81,78,116,72,98,64
2026-06-06 18:23:54.924,75,81,113,128,105,64,81,78,116,72,98,64
2026-06-06 18:23:54.924,75,81,116,128,105,64,81,78,116,72,98,64
2026-06-06 18:23:54.925,75,81,116,128,102,61,81,81,119,72,95,61
2026-06-06 18:23:54.958,75,84,116,128,102,61,81,81,119,72,95,61
2026-06-06 18:23:54.959,75,84,120,128,102,61,81,81,119,72,95,61
2026-06-06 18:23:54.959,75,84,120,128,99,57,81,84,123,72,92,57
2026-06-06 18:23:54.993,75,87,120,128,99,57,81,84,123,72,92,57
2026-06-06 18:23:54.994,75,87,124,128,99,57,81,84,123,72,92,57
2026-06-06 18:23:54.994,75,87,124,128,96,53,81,87,127,72,89,53
2026-06-06 18:23:55.025,75,90,124,128,96,53,81,87,127,72,89,53
2026-06-06 18:23:55.025,75,90,128,128,96,53,81,87,127,72,89,53
2026-06-06 18:23:55.027,75,90,128,128,93,49,81,90,131,72,86,49
2026-06-06 18:23:55.058,75,93,128,128,93,49,81,90,131,72,86,49
2026-06-06 18:23:55.058,75,93,132,128,93,49,81,90,131,72,86,49
2026-06-06 18:23:55.059,75,93,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.066,75,94,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.092,75,92,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.116,75,89,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.142,75,87,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.166,75,83,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.192,75,80,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.219,75,77,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.243,75,73,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.269,75,70,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.307,75,68,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.341,75,67,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.526,75,66,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.552,75,64,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.591,75,63,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.620,75,64,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.646,75,66,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.671,75,70,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.695,75,80,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.721,75,88,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.748,75,92,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.773,75,96,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.798,75,99,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.823,75,106,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.849,75,111,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.874,75,113,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.907,75,114,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.943,75,113,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.968,75,112,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:02.992,75,105,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.017,75,97,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.041,75,90,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.066,75,84,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.092,75,79,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.116,75,74,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.141,75,73,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.204,75,74,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.229,75,75,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.254,75,77,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.278,75,79,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.304,75,82,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.329,75,90,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.354,75,99,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.378,75,106,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.404,75,108,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.440,75,109,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.467,75,108,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.492,75,107,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.516,75,104,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.540,75,101,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.565,75,98,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.661,75,99,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.685,75,100,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.710,75,102,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.736,75,106,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.762,75,113,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.787,75,124,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.814,75,130,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.838,75,137,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.864,75,142,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.889,75,146,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.914,75,150,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.939,75,153,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.964,75,157,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:03.991,75,159,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.017,75,160,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.040,75,159,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.065,75,158,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.091,75,149,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.117,75,137,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.142,75,129,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.173,75,124,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.198,75,111,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.224,75,103,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.248,75,96,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.275,75,94,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.301,75,91,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.327,75,89,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.351,75,87,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.377,75,84,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.402,75,77,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.427,75,71,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.452,75,65,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.477,75,61,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.502,75,55,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.527,75,51,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.551,75,49,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.576,75,48,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.638,75,49,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.662,75,51,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.687,75,52,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.712,75,55,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.738,75,63,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.763,75,79,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.788,75,92,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.813,75,102,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.838,75,106,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.864,75,110,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.888,75,111,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:04.924,75,112,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.007,75,111,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.032,75,110,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.057,75,106,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.082,75,99,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.106,75,90,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.131,75,84,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.156,75,77,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.180,75,71,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.205,75,66,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.232,75,64,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.257,75,63,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.284,75,62,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.310,75,61,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.359,75,62,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.389,75,63,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.414,75,67,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.440,75,72,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.464,75,84,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.488,75,99,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.513,75,109,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.538,75,113,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.566,75,114,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.675,75,113,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.703,75,112,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.727,75,111,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.753,75,108,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.778,75,103,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.804,75,92,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.829,75,80,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.853,75,73,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.880,75,71,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.905,75,68,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:05.941,75,67,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.023,75,68,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.050,75,69,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.077,75,72,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.101,75,76,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.126,75,84,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.151,75,95,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.175,75,100,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.207,75,101,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.302,75,100,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.325,75,99,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:06.395,75,98,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:09.222,75,133,132,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:09.223,75,133,137,128,90,45,81,93,135,72,83,45
2026-06-06 18:24:09.223,75,133,137,128,85,80,81,98,100,72,43,40
2026-06-06 18:24:09.249,75,132,137,128,85,80,81,98,100,72,43,40
2026-06-06 18:24:09.249,75,132,136,128,85,80,81,98,100,72,43,40
2026-06-06 18:24:09.249,75,132,136,128,84,75,81,99,105,72,44,41
2026-06-06 18:24:09.299,75,130,136,128,84,75,81,99,105,72,44,41
2026-06-06 18:24:09.299,75,130,134,128,84,75,81,99,105,72,44,41
2026-06-06 18:24:09.299,75,130,134,128,83,66,81,100,114,72,46,43
2026-06-06 18:24:09.344,75,129,134,128,83,66,81,100,114,72,46,43
2026-06-06 18:24:09.344,75,129,132,128,83,66,81,100,114,72,46,43
2026-06-06 18:24:09.344,75,129,132,128,82,58,81,101,122,72,47,45
2026-06-06 18:24:09.366,75,128,131,128,81,55,81,102,125,72,48,46
2026-06-06 18:24:09.392,75,127,131,128,81,55,81,102,125,72,48,46
2026-06-06 18:24:09.394,75,127,130,128,81,55,81,102,125,72,48,46
2026-06-06 18:24:09.394,75,127,130,128,80,50,81,103,130,72,49,47
2026-06-06 18:24:09.425,75,126,130,128,80,50,81,103,130,72,49,47
2026-06-06 18:24:09.426,75,126,129,128,80,50,81,103,130,72,49,47
2026-06-06 18:24:09.426,75,126,129,128,80,46,81,104,134,72,50,48
2026-06-06 18:24:09.460,75,125,129,128,80,46,81,104,134,72,50,48
2026-06-06 18:24:09.460,75,125,128,128,80,46,81,104,134,72,50,48
2026-06-06 18:24:09.461,75,125,128,128,78,42,81,104,138,72,51,50
2026-06-06 18:24:09.493,75,124,128,128,78,42,81,104,138,72,51,50
2026-06-06 18:24:09.493,75,124,126,128,78,42,81,104,138,72,51,50
2026-06-06 18:24:09.494,75,124,126,128,78,38,81,106,142,72,52,51
2026-06-06 18:24:09.525,75,122,126,128,78,38,81,106,142,72,52,51
2026-06-06 18:24:09.527,75,122,125,128,78,38,81,106,142,72,52,51
2026-06-06 18:24:09.527,75,122,125,128,76,34,81,106,146,72,54,52
2026-06-06 18:24:09.559,75,121,125,128,76,34,81,106,146,72,54,52
